Timestamp,User_ID,Application_Type,Signal_Strength,Latency,Required_Bandwidth,Allocated_Bandwidth,Resource_Allocation
09-03-2023 10:47,8980,7,-84.00,28.00,3548.85,4346.84,72.47
09-03-2023 11:35,8103,6,-61.00,35.00,11793.83,12150.10,70.48
09-03-2023 11:08,5197,7,-90.00,58.00,1025.35,1645.01,77.80
09-03-2023 11:01,2456,1,-56.00,14.00,560.04,626.33,67.37
09-03-2023 10:46,7890,0,-90.00,49.00,615.31,692.13,59.27
09-03-2023 10:02,6469,6,-76.00,38.00,10003.84,15703.80,77.61
09-03-2023 11:04,5385,0,-90.00,73.00,416.86,418.41,59.04
09-03-2023 11:16,9103,8,-86.00,10.00,153.76,170.09,89.72
09-03-2023 11:15,7689,7,-90.00,58.00,1044.95,1360.70,78.15
09-03-2023 10:12,1045,0,-90.00,48.00,554.63,613.73,59.14
09-03-2023 11:19,6456,6,-50.00,37.00,14886.20,14886.20,76.59
09-03-2023 10:11,1525,8,-88.00,26.00,108.10,132.66,86.62
09-03-2023 10:41,7386,8,-89.00,26.00,100.77,141.58,85.93
09-03-2023 11:21,5835,1,-49.00,3.00,579.49,620.55,70.54
09-03-2023 10:52,5930,6,-82.00,31.00,10499.58,13135.01,72.88
09-03-2023 11:44,4737,8,-66.00,34.00,32.13,52.61,90.77
09-03-2023 11:35,5171,0,-90.00,46.00,683.64,683.64,59.50
09-03-2023 11:34,1397,5,-85.00,34.00,3770.14,4390.08,85.12
09-03-2023 10:58,9035,0,-90.00,66.00,525.36,552.36,58.94
09-03-2023 10:04,3807,4,-74.00,19.00,3181.96,3224.88,80.88
09-03-2023 10:54,1346,1,-64.00,8.00,737.01,913.66,71.02
09-03-2023 11:25,1180,7,-89.00,36.00,4293.80,4309.58,68.81
09-03-2023 10:41,9947,4,-54.00,25.00,4143.75,5143.35,81.54
09-03-2023 10:32,6917,7,-90.00,53.00,1463.01,1793.12,75.29
09-03-2023 11:29,9941,10,-90.00,26.00,875.19,879.42,69.10
09-03-2023 11:34,2000,6,-63.00,33.00,10734.74,12697.10,72.64
09-03-2023 10:51,2064,5,-90.00,53.00,1460.29,1945.03,78.55
09-03-2023 10:19,1985,6,-67.00,26.00,9263.83,13151.94,76.23
09-03-2023 11:39,2489,0,-90.00,51.00,670.82,670.82,59.06
09-03-2023 11:21,9557,4,-75.00,24.00,3222.67,3324.67,80.46
09-03-2023 11:12,1297,5,-81.00,38.00,4271.54,5321.03,86.01
09-03-2023 11:06,6841,1,-55.00,11.00,742.45,752.72,67.92
09-03-2023 11:22,9580,4,-78.00,17.00,2715.18,2888.82,81.24
09-03-2023 11:15,8886,4,-75.00,23.00,2762.51,3368.49,80.91
09-03-2023 11:05,3634,4,-75.00,13.00,2647.33,3381.77,82.72
09-03-2023 10:18,6853,6,-62.00,32.00,11719.90,12978.16,73.20
09-03-2023 11:11,5884,10,-90.00,8.00,387.35,387.35,78.67
09-03-2023 11:35,2690,6,-50.00,41.00,12805.16,14452.39,74.47
09-03-2023 11:37,4047,1,-60.00,0.00,832.24,939.77,73.49
09-03-2023 11:22,6218,4,-51.00,35.00,5402.22,5800.01,79.70
09-03-2023 10:49,7925,0,-90.00,53.00,613.66,613.66,58.92
09-03-2023 10:51,6609,6,-61.00,35.00,11296.30,15056.99,77.07
09-03-2023 10:33,3104,1,-53.00,5.00,565.39,623.27,70.27
09-03-2023 11:21,2198,6,-62.00,24.00,10881.49,12023.46,74.17
09-03-2023 10:08,7083,6,-71.00,36.00,10523.47,12893.00,71.29
09-03-2023 10:34,9641,10,-88.00,18.00,984.61,1057.11,71.83
09-03-2023 10:40,7844,6,-78.00,29.00,13068.27,13580.13,75.29
09-03-2023 10:10,7099,0,-90.00,58.00,644.92,689.78,59.00
09-03-2023 10:38,9374,10,-90.00,31.00,566.37,648.04,69.87
09-03-2023 10:54,7015,0,-90.00,59.00,533.88,637.85,59.06
09-03-2023 10:51,5767,1,-56.00,14.00,642.70,642.70,67.17
09-03-2023 10:16,5004,7,-90.00,36.00,4050.27,4050.27,68.83
09-03-2023 10:13,4716,1,-50.00,0.00,604.68,604.68,71.67
09-03-2023 10:26,9610,0,-90.00,67.00,545.94,566.24,58.94
09-03-2023 11:39,8496,6,-68.00,24.00,11331.51,11683.96,72.53
09-03-2023 11:10,9917,8,-77.00,35.00,76.45,112.78,90.57
09-03-2023 11:33,3744,7,-90.00,48.00,1346.83,1871.89,76.24
09-03-2023 10:03,1249,1,-60.00,13.00,837.43,1156.67,68.66
09-03-2023 10:30,8601,6,-67.00,15.00,12555.69,12555.69,76.88
09-03-2023 10:25,4053,8,-74.00,36.00,65.54,88.58,91.35
09-03-2023 11:38,4370,10,-90.00,24.00,482.59,494.19,72.87
09-03-2023 11:37,8098,8,-62.00,43.00,0.00,16.15,89.63
09-03-2023 11:16,7939,0,-90.00,54.00,572.29,572.29,58.91
09-03-2023 10:55,5527,0,-90.00,75.00,426.01,426.01,59.30
09-03-2023 11:03,4286,8,-79.00,35.00,80.32,99.33,90.02
09-03-2023 11:40,8223,5,-81.00,31.00,3935.48,4796.66,86.27
09-03-2023 11:05,5370,6,-78.00,37.00,11530.13,12928.94,71.29
09-03-2023 10:47,5484,6,-71.00,30.00,11074.13,13100.37,73.44
09-03-2023 11:40,2093,1,-61.00,0.00,768.35,880.08,73.64
09-03-2023 10:30,2392,8,-71.00,29.00,39.47,60.96,92.08
09-03-2023 11:37,2891,4,-66.00,22.00,3658.34,4381.79,81.86
09-03-2023 11:13,4200,1,-46.00,14.00,659.00,659.00,67.57
09-03-2023 10:53,6287,6,-55.00,29.00,13408.32,13882.47,76.08
09-03-2023 11:24,5886,10,-90.00,13.00,427.01,427.01,76.79
09-03-2023 11:35,2355,7,-83.00,28.00,3539.02,3901.10,73.14
09-03-2023 11:25,6781,0,-90.00,54.00,604.81,604.81,58.92
09-03-2023 11:18,9228,8,-89.00,26.00,104.00,146.02,85.90
09-03-2023 11:07,1783,10,-90.00,32.00,536.45,536.45,70.15
09-03-2023 10:25,1446,8,-65.00,44.00,19.11,44.62,89.56
09-03-2023 10:34,5474,7,-90.00,62.00,1221.04,1859.90,77.04
09-03-2023 10:11,3508,10,-90.00,4.00,283.46,322.87,80.63
09-03-2023 11:19,1531,4,-53.00,37.00,5192.01,5348.16,79.23
09-03-2023 10:34,5794,1,-65.00,13.00,1036.89,1125.90,69.73
09-03-2023 10:35,4165,1,-58.00,0.00,757.00,855.11,72.92
09-03-2023 11:17,6841,3,-90.00,92.00,2.03,2.74,67.00
09-03-2023 11:29,9017,7,-90.00,29.00,3855.01,4337.70,69.16
09-03-2023 10:20,5424,1,-55.00,4.00,634.56,740.40,70.83
09-03-2023 11:01,3431,6,-73.00,34.00,10660.63,14513.66,75.45
09-03-2023 10:51,4655,6,-78.00,35.00,11032.18,15039.32,76.70
09-03-2023 10:42,7426,7,-89.00,34.00,3230.53,3745.06,69.95
09-03-2023 11:02,2197,10,-90.00,10.00,107.77,107.77,80.29
09-03-2023 10:33,7943,10,-90.00,0.00,90.88,93.51,83.52
09-03-2023 10:17,2513,7,-90.00,41.00,2928.34,3318.80,70.36
09-03-2023 10:42,9349,8,-78.00,26.00,92.50,117.59,90.78
09-03-2023 10:07,3436,8,-81.00,37.00,93.41,123.94,89.25
09-03-2023 10:19,7805,7,-87.00,39.00,3270.62,3537.53,70.08
09-03-2023 10:34,9178,0,-90.00,47.00,570.97,582.28,59.11
09-03-2023 10:29,4945,0,-90.00,59.00,477.14,477.14,58.88
09-03-2023 10:17,6863,5,-90.00,62.00,1575.99,1952.79,77.19
09-03-2023 10:07,7322,7,-88.00,36.00,3700.94,3711.79,69.10
09-03-2023 10:37,8915,4,-70.00,25.00,3182.38,3401.13,79.59
09-03-2023 10:28,8719,8,-81.00,20.00,159.42,206.88,89.91
09-03-2023 10:20,7292,10,-90.00,5.00,306.02,327.02,80.19
09-03-2023 11:05,1431,1,-56.00,9.00,552.01,559.04,69.16
09-03-2023 11:08,5172,5,-90.00,49.00,2041.89,2501.63,80.83
09-03-2023 11:23,9808,0,-90.00,79.00,381.40,381.40,59.91
09-03-2023 11:17,2298,6,-69.00,24.00,10397.33,12380.41,74.41
09-03-2023 11:05,3938,10,-90.00,4.00,99.79,99.79,82.24
09-03-2023 11:10,4228,4,-48.00,52.00,6592.95,6592.95,77.64
09-03-2023 10:59,8054,4,-77.00,16.00,2700.39,2842.81,81.10
09-03-2023 11:28,9408,0,-90.00,37.00,637.24,637.24,62.04
09-03-2023 10:34,5559,0,-90.00,36.00,622.33,653.51,62.47
09-03-2023 11:07,6379,8,-72.00,40.00,70.49,89.60,90.74
09-03-2023 11:07,7260,6,-59.00,28.00,11243.47,12424.14,73.88
09-03-2023 10:58,9756,0,-90.00,66.00,456.02,478.80,58.91
09-03-2023 10:45,6489,3,-90.00,96.00,6.27,6.89,67.00
09-03-2023 10:39,7393,10,-90.00,3.00,105.70,105.70,82.50
09-03-2023 11:38,6596,5,-88.00,36.00,3318.48,3418.79,83.55
09-03-2023 10:26,1523,1,-63.00,0.00,959.55,1063.34,74.56
09-03-2023 10:53,5163,10,-90.00,21.00,731.35,731.35,71.84
09-03-2023 11:26,7007,4,-77.00,23.00,2814.66,3341.93,81.17
09-03-2023 10:16,1393,4,-65.00,36.00,4182.18,4343.52,79.68
09-03-2023 11:26,9320,6,-63.00,30.00,11162.18,13799.00,75.81
09-03-2023 10:02,9958,8,-88.00,12.00,135.26,158.01,88.87
09-03-2023 10:11,4518,1,-42.00,5.00,463.12,493.45,70.20
09-03-2023 11:07,5538,4,-71.00,17.00,3115.18,3700.49,81.98
09-03-2023 10:16,9505,5,-85.00,43.00,3731.89,4131.36,84.26
09-03-2023 10:25,4187,5,-86.00,36.00,4799.90,5248.21,81.80
09-03-2023 11:06,5790,8,-75.00,40.00,62.31,84.53,90.88
09-03-2023 10:33,9752,1,-61.00,2.00,633.52,831.50,72.80
09-03-2023 11:37,8100,7,-90.00,24.00,3688.74,3697.44,69.79
09-03-2023 11:43,3518,0,-90.00,60.00,485.88,576.55,59.02
09-03-2023 10:26,9063,6,-70.00,18.00,11947.22,13237.80,77.35
09-03-2023 11:26,4227,10,-90.00,34.00,1118.81,1234.56,65.71
09-03-2023 10:44,5407,1,-68.00,0.00,1183.87,1183.87,76.12
09-03-2023 11:34,9585,8,-77.00,37.00,61.22,78.24,90.56
09-03-2023 11:28,3987,7,-90.00,46.00,2967.02,2967.02,70.40
09-03-2023 10:09,1708,6,-78.00,38.00,10319.79,13122.04,71.38
09-03-2023 11:27,8824,5,-81.00,33.00,3886.33,4585.93,85.85
09-03-2023 11:36,6930,6,-69.00,26.00,11802.17,12322.33,72.91
09-03-2023 10:46,6230,5,-90.00,50.00,3340.36,3647.89,83.24
09-03-2023 10:35,7629,0,-90.00,71.00,448.10,451.87,58.90
09-03-2023 10:45,8740,0,-90.00,57.00,497.65,497.65,58.89
09-03-2023 11:08,9810,0,-90.00,79.00,350.24,403.10,59.99
09-03-2023 10:49,3510,1,-62.00,10.00,761.57,902.43,69.66
09-03-2023 10:08,5147,7,-90.00,44.00,2749.78,3482.38,71.27
09-03-2023 10:26,1540,4,-76.00,26.00,1999.38,3280.31,80.52
09-03-2023 10:42,6898,9,-83.00,28.00,105.61,119.15,83.93
09-03-2023 11:25,9986,10,-90.00,8.00,202.63,210.31,80.14
09-03-2023 11:11,5558,8,-64.00,56.00,0.00,10.59,88.75
09-03-2023 11:01,8469,10,-90.00,8.00,108.50,108.50,80.91
09-03-2023 10:47,1472,1,-59.00,8.00,696.89,829.40,69.79
09-03-2023 10:08,4207,6,-76.00,38.00,11761.42,12480.44,69.89
09-03-2023 10:23,7406,10,-90.00,29.00,931.01,947.90,67.70
09-03-2023 11:36,2548,1,-47.00,4.00,418.61,418.61,70.33
09-03-2023 10:54,1453,10,-90.00,15.00,188.39,188.39,78.08
09-03-2023 10:07,9802,4,-48.00,41.00,5553.90,5553.90,78.81
09-03-2023 11:12,2995,8,-81.00,27.00,119.76,152.36,89.72
09-03-2023 11:36,9630,7,-90.00,33.00,2717.13,3060.24,71.42
09-03-2023 10:59,5396,6,-87.00,24.00,10926.29,12527.60,72.96
09-03-2023 10:47,7436,10,-90.00,2.00,95.38,96.17,82.88
09-03-2023 11:39,1478,8,-86.00,31.00,149.03,182.80,86.84
09-03-2023 11:23,2512,10,-90.00,11.00,105.76,105.76,79.99
09-03-2023 10:16,1883,5,-77.00,32.00,4847.22,5038.13,85.01
09-03-2023 11:20,5755,8,-78.00,31.00,59.48,83.60,90.65
09-03-2023 10:55,6716,1,-66.00,8.00,879.24,915.24,71.51
09-03-2023 10:53,3303,5,-90.00,38.00,2599.38,3380.13,84.10
09-03-2023 11:42,3290,10,-90.00,9.00,105.49,105.49,80.62
09-03-2023 11:05,3019,4,-75.00,29.00,2758.71,3310.95,79.65
09-03-2023 11:04,6335,6,-52.00,48.00,13942.80,16007.33,76.33
09-03-2023 11:38,4249,7,-89.00,32.00,3633.60,4081.04,69.45
09-03-2023 10:04,5275,4,-70.00,23.00,2916.10,2953.07,78.82
09-03-2023 10:19,7192,0,-90.00,34.00,647.36,647.36,63.26
09-03-2023 11:05,9794,7,-90.00,28.00,2732.42,3134.54,72.38
09-03-2023 11:21,5817,8,-79.00,37.00,55.01,93.05,90.01
09-03-2023 10:53,2180,1,-52.00,0.00,647.13,647.13,71.89
09-03-2023 10:50,3741,8,-54.00,42.00,0.00,0.00,89.41
09-03-2023 11:21,9368,0,-88.00,46.00,504.00,509.61,59.17
09-03-2023 10:40,2934,6,-46.00,43.00,13843.11,16030.20,77.78
09-03-2023 11:27,6046,8,-59.00,39.00,0.00,26.02,89.76
09-03-2023 11:00,9308,6,-42.00,57.00,15698.10,15805.39,74.56
09-03-2023 10:52,1445,10,-90.00,22.00,734.72,734.72,71.50
09-03-2023 11:31,3603,10,-90.00,29.00,615.05,647.22,70.19
09-03-2023 10:07,9967,5,-90.00,31.00,3731.99,4058.69,83.56
09-03-2023 10:06,9890,7,-82.00,34.00,3977.84,5003.97,71.57
09-03-2023 11:06,7080,1,-63.00,0.00,944.56,1073.30,74.59
09-03-2023 11:12,8697,1,-48.00,3.00,453.42,538.54,70.73
09-03-2023 11:00,7650,4,-77.00,29.00,2508.94,2703.71,78.49
09-03-2023 10:43,7265,10,-90.00,8.00,201.01,201.01,80.17
09-03-2023 11:24,7911,5,-90.00,59.00,1913.45,2637.59,79.56
09-03-2023 10:22,5850,10,-90.00,11.00,378.99,434.77,77.67
09-03-2023 11:40,8979,0,-90.00,65.00,526.48,526.48,58.90
09-03-2023 10:21,3306,8,-67.00,49.00,5.50,31.01,89.28
09-03-2023 10:27,4122,6,-67.00,29.00,11185.85,13222.72,74.42
09-03-2023 10:10,4468,4,-77.00,15.00,2612.48,3305.66,82.50
09-03-2023 10:20,2614,8,-81.00,29.00,167.76,174.86,89.36
09-03-2023 11:10,2851,0,-90.00,40.00,730.24,730.24,61.10
09-03-2023 11:37,1296,1,-43.00,5.00,407.01,407.01,70.12
09-03-2023 10:23,6189,1,-54.00,12.00,653.53,653.53,67.66
09-03-2023 11:43,4254,7,-90.00,45.00,2880.45,3160.36,70.71
09-03-2023 10:09,4397,6,-57.00,30.00,11722.83,14169.32,77.01
09-03-2023 10:46,4311,5,-90.00,50.00,3134.95,3919.42,84.02
09-03-2023 11:39,5990,4,-76.00,16.00,2869.03,2886.55,80.97
09-03-2023 10:33,1211,1,-42.00,1.00,500.84,536.05,71.03
09-03-2023 10:56,4611,7,-87.00,22.00,3604.87,4675.55,71.97
09-03-2023 10:11,8975,10,-90.00,16.00,361.29,377.87,76.34
09-03-2023 10:29,5453,10,-90.00,0.00,100.88,100.88,83.44
09-03-2023 11:33,3626,4,-53.00,36.00,4456.33,5078.18,80.01
09-03-2023 10:15,9114,5,-90.00,64.00,1719.94,2212.14,77.55
09-03-2023 10:03,6753,8,-86.00,29.00,137.08,143.11,87.35
09-03-2023 10:53,9763,4,-59.00,22.00,3889.80,4247.14,80.32
09-03-2023 11:15,4768,4,-57.00,23.00,4344.58,4519.19,80.53
09-03-2023 11:06,2544,7,-90.00,55.00,997.83,1388.02,78.56
09-03-2023 10:48,7974,6,-82.00,21.00,10649.70,13255.74,75.72
09-03-2023 10:15,8744,10,-83.00,33.00,1393.16,1393.16,67.60
09-03-2023 11:29,7424,8,-89.00,18.00,160.75,164.49,86.80
09-03-2023 11:08,1251,7,-87.00,37.00,4094.19,4691.26,69.89
09-03-2023 11:00,5573,8,-73.00,46.00,48.99,74.58,90.18
09-03-2023 11:13,2087,4,-55.00,30.00,5325.17,5325.17,79.73
09-03-2023 10:47,9690,5,-76.00,39.00,4045.45,5366.61,85.96
09-03-2023 10:30,9650,10,-90.00,16.00,102.47,102.47,78.45
09-03-2023 10:40,3495,0,-90.00,52.00,628.75,673.93,59.00
09-03-2023 10:48,2881,1,-52.00,7.00,604.38,604.38,69.35
09-03-2023 10:56,5344,5,-87.00,44.00,5388.07,6554.48,78.30
09-03-2023 11:14,5337,7,-85.00,31.00,3628.91,4001.12,71.07
09-03-2023 10:35,2778,5,-82.00,39.00,3626.35,3953.36,83.90
09-03-2023 10:15,2232,10,-85.00,19.00,1258.99,1278.20,71.31
09-03-2023 11:30,8842,0,-90.00,56.00,519.39,519.39,58.90
09-03-2023 10:18,9080,8,-83.00,21.00,161.99,184.26,89.31
09-03-2023 10:37,5039,0,-90.00,54.00,513.66,513.66,58.89
09-03-2023 10:56,4512,0,-90.00,73.00,519.62,519.62,59.08
09-03-2023 11:23,7743,8,-82.00,16.00,141.59,177.00,90.00
09-03-2023 11:16,5496,7,-90.00,28.00,3824.00,4221.14,69.08
09-03-2023 10:28,2673,10,-90.00,24.00,1040.20,1040.20,68.42
09-03-2023 11:40,2741,6,-69.00,29.00,11603.86,11694.38,70.66
09-03-2023 11:37,5771,5,-77.00,41.00,4923.97,5396.62,84.16
09-03-2023 11:30,8331,8,-90.00,15.00,144.61,164.28,86.67
09-03-2023 10:19,5267,7,-85.00,39.00,3202.87,3580.60,71.07
09-03-2023 10:28,4408,8,-90.00,24.00,125.43,139.42,85.40
09-03-2023 10:40,6600,6,-65.00,24.00,11332.33,13498.72,76.82
09-03-2023 11:12,5661,10,-90.00,29.00,882.77,882.77,68.11
09-03-2023 11:15,3002,6,-64.00,24.00,10528.85,13565.14,77.48
09-03-2023 10:49,7761,6,-73.00,17.00,11960.39,12141.12,74.95
09-03-2023 10:28,4037,4,-71.00,26.00,2924.09,3016.07,78.69
09-03-2023 11:37,4971,1,-49.00,14.00,606.88,618.66,67.03
09-03-2023 11:26,4129,5,-75.00,37.00,4407.88,5414.37,85.44
09-03-2023 10:39,3831,10,-90.00,24.00,661.50,661.50,71.46
09-03-2023 10:30,9156,8,-78.00,22.00,70.24,85.80,91.16
09-03-2023 11:20,2848,0,-90.00,48.00,578.26,578.26,59.04
09-03-2023 10:50,3772,10,-90.00,12.00,370.77,413.97,77.45
09-03-2023 11:09,4665,10,-90.00,3.00,218.82,218.82,81.56
09-03-2023 10:25,7832,10,-87.00,23.00,1470.34,1635.83,66.75
09-03-2023 10:42,1514,3,-90.00,100.00,9.40,14.04,67.28
09-03-2023 10:45,1165,10,-90.00,30.00,1014.79,1014.79,66.95
09-03-2023 11:08,1677,8,-70.00,33.00,54.37,75.76,91.41
09-03-2023 11:21,3094,0,-88.00,46.00,585.15,676.82,59.49
09-03-2023 10:46,8864,1,-40.00,11.00,370.62,422.50,70.28
09-03-2023 10:37,8554,8,-79.00,24.00,173.22,183.70,90.19
09-03-2023 10:21,4073,8,-63.00,52.00,5.49,32.87,88.99
09-03-2023 10:27,3474,8,-86.00,17.00,138.99,171.60,88.84
09-03-2023 10:29,8832,7,-90.00,48.00,2194.39,2735.42,72.22
09-03-2023 10:25,2552,6,-74.00,38.00,10997.54,11825.02,68.28
09-03-2023 10:18,2009,10,-88.00,17.00,1278.77,1278.77,69.88
09-03-2023 10:11,2009,7,-82.00,34.00,4130.29,4602.52,70.95
09-03-2023 11:28,7017,4,-63.00,14.00,3840.02,4113.49,82.33
09-03-2023 11:39,1070,7,-90.00,47.00,1512.74,1709.37,75.73
09-03-2023 11:15,6672,3,-90.00,95.00,4.57,5.45,66.98
09-03-2023 10:04,9478,5,-79.00,41.00,4103.60,4347.17,83.73
09-03-2023 10:15,8202,7,-90.00,48.00,1274.73,1578.47,77.27
09-03-2023 10:32,5463,3,-90.00,100.00,5.94,6.36,67.28
09-03-2023 11:18,3947,0,-90.00,48.00,577.05,577.05,59.04
09-03-2023 10:37,8191,5,-80.00,38.00,3793.06,4698.84,85.47
09-03-2023 11:30,2022,5,-90.00,48.00,3236.39,3477.06,83.14
09-03-2023 11:01,5275,0,-90.00,60.00,507.97,507.97,58.89
09-03-2023 10:48,2761,7,-79.00,39.00,3844.90,4705.37,72.39
09-03-2023 10:32,4205,1,-69.00,14.00,910.68,1011.33,69.88
09-03-2023 11:14,5888,10,-89.00,32.00,1208.48,1310.50,65.70
09-03-2023 11:37,6188,4,-59.00,22.00,3900.06,4542.07,81.32
09-03-2023 11:28,2999,5,-90.00,40.00,2944.67,3741.72,84.24
09-03-2023 10:05,1564,6,-64.00,19.00,12189.96,12189.96,75.29
09-03-2023 10:51,4760,0,-90.00,71.00,379.39,403.15,58.96
09-03-2023 11:08,9772,7,-89.00,30.00,4239.02,4239.02,68.61
09-03-2023 10:15,8770,7,-90.00,37.00,3499.13,4437.51,70.36
09-03-2023 11:31,7761,10,-90.00,17.00,282.51,308.12,76.63
09-03-2023 11:03,5848,10,-90.00,7.00,392.92,423.91,78.85
09-03-2023 10:08,6660,8,-70.00,49.00,23.62,48.82,89.49
09-03-2023 10:54,8655,1,-45.00,0.00,516.13,516.13,71.36
09-03-2023 10:19,1059,0,-90.00,49.00,486.31,580.74,59.10
09-03-2023 10:54,7094,0,-90.00,69.00,405.90,405.90,58.91
09-03-2023 11:31,4662,0,-90.00,44.00,685.54,685.54,59.84
09-03-2023 11:34,2033,6,-53.00,38.00,12148.51,16034.78,78.68
09-03-2023 10:59,2282,4,-65.00,31.00,4019.23,4207.92,79.67
09-03-2023 10:56,6841,1,-51.00,0.00,475.88,507.43,72.05
09-03-2023 10:28,1850,0,-90.00,74.00,427.97,499.89,59.26
09-03-2023 10:29,5454,1,-52.00,12.00,602.28,602.28,67.59
09-03-2023 10:36,5782,6,-52.00,38.00,13310.18,14877.65,76.13
09-03-2023 11:13,3678,6,-63.00,22.00,11085.01,12600.52,75.87
09-03-2023 10:26,8102,10,-90.00,9.00,103.22,106.81,80.63
09-03-2023 10:04,9092,6,-61.00,25.00,10684.50,12415.57,74.90
09-03-2023 10:58,9616,1,-41.00,10.00,472.23,472.23,69.76
09-03-2023 11:40,5435,7,-90.00,56.00,2150.23,2521.13,72.95
09-03-2023 10:38,6131,6,-76.00,24.00,10905.93,14612.98,78.23
09-03-2023 11:04,1264,10,-90.00,15.00,941.02,941.02,71.99
09-03-2023 10:06,1827,1,-69.00,5.00,1111.49,1414.55,74.90
09-03-2023 11:09,6640,10,-90.00,2.00,182.42,206.17,82.11
09-03-2023 11:45,9409,6,-38.00,58.00,12993.59,15509.89,73.26
09-03-2023 10:38,9029,8,-83.00,22.00,164.14,186.54,89.24
09-03-2023 10:55,3714,4,-54.00,31.00,4467.10,5087.23,80.37
09-03-2023 11:05,9023,4,-45.00,52.00,6462.84,6462.84,78.15
09-03-2023 10:58,8788,7,-90.00,26.00,3785.04,3974.99,69.07
09-03-2023 10:28,7113,10,-90.00,23.00,558.37,628.41,72.43
09-03-2023 10:21,5940,1,-70.00,0.00,1045.91,1045.91,76.24
09-03-2023 10:08,4397,7,-88.00,30.00,3252.99,3467.28,71.03
09-03-2023 11:11,3133,1,-37.00,14.00,396.76,396.76,71.23
09-03-2023 11:34,4527,1,-65.00,14.00,1036.02,1068.43,69.15
09-03-2023 11:15,1866,10,-90.00,10.00,433.62,433.62,77.68
09-03-2023 10:16,8125,0,-90.00,79.00,387.83,387.83,59.91
09-03-2023 10:05,4887,3,-90.00,94.00,1.00,2.01,66.99
09-03-2023 10:54,1144,0,-90.00,43.00,590.27,590.27,59.80
09-03-2023 10:41,9430,7,-90.00,52.00,1971.49,2373.36,72.93
09-03-2023 11:32,9503,7,-87.00,30.00,3866.77,4103.50,69.66
09-03-2023 11:35,5811,6,-70.00,21.00,11139.81,13764.73,77.92
09-03-2023 11:31,8145,9,-76.00,17.00,102.70,124.30,91.54
09-03-2023 10:31,8827,4,-80.00,20.00,2347.47,2586.04,80.45
09-03-2023 11:17,8562,0,-90.00,40.00,721.37,729.38,61.10
09-03-2023 10:21,3914,7,-76.00,22.00,4016.81,4928.31,77.12
09-03-2023 10:14,2793,8,-70.00,42.00,30.34,51.96,90.35
09-03-2023 10:12,4170,8,-87.00,24.00,128.22,148.64,87.49
09-03-2023 11:07,4179,6,-80.00,24.00,10349.57,13525.43,75.70
09-03-2023 10:54,6259,1,-47.00,1.00,630.18,630.18,70.93
09-03-2023 11:18,5448,5,-90.00,37.00,2985.00,3253.74,83.42
09-03-2023 10:09,8797,0,-90.00,78.00,369.43,423.82,59.84
09-03-2023 11:22,4746,8,-85.00,30.00,102.25,131.56,88.14
09-03-2023 11:37,9504,7,-90.00,47.00,2736.62,3445.85,71.55
09-03-2023 11:18,5754,7,-90.00,31.00,3765.59,4676.99,69.77
09-03-2023 10:16,6226,8,-74.00,41.00,34.02,56.47,91.00
09-03-2023 10:41,2242,1,-56.00,10.00,744.63,976.31,68.73
09-03-2023 11:30,3377,4,-71.00,14.00,3186.81,3557.19,82.23
09-03-2023 11:06,1799,5,-81.00,23.00,4382.00,4675.92,86.28
09-03-2023 10:49,2817,3,-90.00,100.00,7.69,8.99,67.28
09-03-2023 10:52,2874,4,-71.00,27.00,3146.38,3493.54,79.71
09-03-2023 11:28,8027,4,-56.00,33.00,5215.00,5561.83,80.11
09-03-2023 11:19,3239,4,-68.00,20.00,3061.25,3441.83,80.22
09-03-2023 11:43,4426,8,-62.00,43.00,0.00,18.49,89.63
09-03-2023 10:41,9173,3,-90.00,94.00,3.88,5.38,66.98
09-03-2023 11:31,7350,1,-64.00,1.00,632.44,821.89,73.87
09-03-2023 11:12,1347,10,-90.00,0.00,93.13,101.82,83.48
09-03-2023 10:26,9044,0,-90.00,52.00,572.03,572.03,58.91
09-03-2023 11:06,4107,4,-79.00,21.00,2533.80,3004.56,81.09
09-03-2023 11:31,2200,0,-90.00,46.00,706.64,706.64,59.57
09-03-2023 10:59,6116,10,-90.00,16.00,207.55,207.55,77.61
09-03-2023 10:40,7596,5,-90.00,69.00,1275.75,1850.03,76.77
09-03-2023 11:43,7934,1,-42.00,7.00,456.47,522.58,69.86
09-03-2023 11:37,2879,8,-83.00,10.00,163.89,188.98,90.58
09-03-2023 11:15,3820,10,-90.00,7.00,100.92,100.92,81.29
09-03-2023 10:27,5298,10,-90.00,23.00,315.66,315.66,74.55
09-03-2023 10:15,2925,6,-43.00,47.00,14497.82,14497.82,73.50
09-03-2023 11:41,2812,8,-65.00,38.00,0.00,13.74,90.27
09-03-2023 10:16,5733,4,-71.00,25.00,3683.65,4016.31,81.21
09-03-2023 11:17,4955,5,-90.00,53.00,2263.96,3078.81,81.76
09-03-2023 10:36,8563,1,-58.00,0.00,729.24,793.52,72.86
09-03-2023 11:23,5561,7,-90.00,50.00,1249.27,1557.79,77.25
09-03-2023 10:45,4758,10,-88.00,33.00,1348.90,1455.02,65.10
09-03-2023 10:43,2596,7,-80.00,30.00,3322.39,3322.39,75.72
09-03-2023 10:13,7621,5,-90.00,55.00,1328.11,1757.94,77.94
09-03-2023 10:04,2802,0,-90.00,47.00,584.69,584.69,59.12
09-03-2023 10:27,6483,10,-85.00,32.00,1127.79,1127.79,68.55
