User_ID,Application_Type,Signal_Strength,Latency,Required_Bandwidth,Allocated_Bandwidth,Resource_Allocation
31494,7,-79.29763768544919,27.725817826446452,4101.2624666006,4501.88162963375,70.51652008340932
30511,7,-97.50672095905526,44.48689389616235,2500.092422246395,2901.935835096391,69.75448115538225
31439,7,-84.72179066673918,29.130126620655485,3800.426595879315,4202.0537907706075,71.2115632772076
32093,7,-107.6660301156108,52.908122546213725,1500.949025857272,1901.8092902121264,70.93310724068871
31977,7,-96.4340621484565,45.18287956832234,2401.9721308228964,2799.86972758344,70.6209699997942
30074,7,-78.45694171544613,30.0268184323518,4199.890092943333,4602.64488518067,72.59482396848979
32468,7,-97.6093411984272,43.95516327604142,2401.3517580752855,2800.6062514463033,69.74687700229619
32440,7,-91.12887988546846,39.671455925782155,3101.790158021651,3499.9728770908227,70.07150521277097
32663,7,-87.8316954506942,34.104576584974,3401.9117353022266,3802.0447302347843,71.14254021151537
334,7,-105.0,50.0,1800.0,2200.0,70.0
30082,7,-102.34277078046094,48.63779483911092,2000.685829126995,2401.8477993217734,70.11605565363173
31612,7,-82.8675769828648,30.885314860106103,3800.6628033757956,4201.070813914826,71.50001221116428
32191,7,-85.96070865312517,32.58421681870888,3600.928955025245,4001.016513781426,71.05373647976492
31141,7,-86.37892581990603,34.96322673240301,3500.1211985554987,3902.0001768557845,70.39587192108334
32073,7,-91.26454343553448,28.964943561042887,4100.799275200168,4402.418717011067,69.64879716136194
30983,7,-83.11029110884607,31.41644400192653,3800.829508076863,4200.123816578747,70.2120205797435
31679,7,-106.71706881147827,53.95761042536085,1500.7177550654992,1900.4300751885235,70.41903842878213
29935,7,-93.74659507123998,41.625955515865066,2700.77411407285,3099.985602381911,70.39870875856388
29135,7,-86.04094569358435,32.471606688982746,3501.543548522342,3900.294866023354,69.85141288002308
29454,7,-82.24334120080236,31.689083816547516,4000.9221195210475,4401.107392445852,71.38598262362756
32142,7,-112.71364571119952,59.60864614823105,1002.411172700797,1400.0156880739585,72.2983148446237
40,7,-85.0,32.0,3500.0,3800.0,70.0
32006,7,-81.7862875154655,30.245791991932812,4000.501527235705,4401.389714770652,70.47622372468497
30948,7,-84.03322549915589,32.03039534031709,3702.2467071436163,4100.911746818402,71.57815468325887
30971,7,-83.64158348472095,32.22656597236734,3600.794182550061,3902.0324497199676,71.00071515098884
29887,7,-85.28324452401102,32.051543355051265,3701.003609703314,4099.555250055199,70.74614761192325
31114,7,-88.86366243620222,29.04231717351111,3999.521454729587,4301.348140424016,70.81024009931842
30183,7,-87.94167474666783,33.83182463924045,3399.4858542611228,3801.149665921221,72.32155199515151
29818,7,-90.78318397458523,38.32306651366913,3201.888706236153,3600.4116576149822,71.81018633369347
31528,7,-87.30976159156391,34.91161304082444,3402.1801857316264,3801.211620649571,70.06385479431175
30679,7,-112.70730688824234,58.34694765222196,1100.2036856034701,1500.8329196875777,71.94127690850344
29860,7,-82.32963266727884,34.47367574951837,3201.2941066173494,3500.646105399237,77.08390880913787
31739,7,-100.01813865539572,47.51270202231034,2200.1989740184754,2600.7620532363744,70.00616282863957
30804,7,-92.73958148661552,40.020134688408376,2902.85053300699,3300.226532510636,72.33015845484556
32031,7,-79.43991677553105,30.119543099632132,4198.938582623329,4601.065573087678,71.1054374150279
31352,7,-96.42280991345174,43.612056626282175,2502.2490669712306,2900.797964298578,71.0579321341735
31728,7,-90.87488148433681,37.52620653741302,3100.4683432972197,3501.982077319069,70.16574288591623
29393,7,-91.16518359557314,35.58070888238904,3100.229297258506,3500.1972696384223,71.57432972698643
32622,7,-104.85541476382082,53.67628791012997,1700.680294888721,2101.6447592310174,71.44430735877557
31778,7,-108.14095564764767,57.6891788198315,1199.994652595828,1601.3315770932786,69.2640294791223
32690,7,-92.24001838349669,39.4826481199319,3000.390981013866,3399.784106434012,69.79329673185833
31580,7,-101.56002505954332,49.65105860018098,2000.309170171491,2401.089155006948,71.03512031714332
30926,7,-93.36054139464662,39.580780109385955,2899.66681886822,3301.8142300570394,69.98321669000201
32657,7,-90.83588115602304,28.570045212145736,4102.351801544511,4401.6236829313575,72.3828510535255
29956,7,-95.86653302661895,44.260897506163396,2600.216670149576,3000.4090133919344,71.48482623850491
31523,7,-111.10883003665268,59.10958073258693,1002.2933566053374,1402.0139300775656,71.44149590449771
31887,7,-89.87147736638491,36.86766512027534,3200.913722320593,3602.865396134033,71.68593927747766
30678,7,-102.4109545548116,49.90533425500171,2000.5970968076267,2399.8737775012746,70.87442285872359
358,7,-108.0,53.0,1500.0,1900.0,70.0
29516,7,-93.72062098324015,41.45837699877933,2799.898269730563,3202.821798833235,71.02698342898522
31421,7,-89.71338284366806,29.66424103879089,4000.691329760251,4302.280563906126,71.63673555567138
31715,7,-99.55405822080458,47.07381924728047,2302.0568713414264,2701.1336983772026,70.33592833892509
30582,7,-87.85252477983072,30.506404912414595,4101.570210458638,4399.516814877337,71.70424773174109
30541,7,-83.87833865946185,32.404619146379254,3502.1530253286624,3800.84519818876,72.02780340897394
29221,7,-102.34788752270403,46.99744535248719,2100.5883056773946,2502.36282089855,69.2146558135721
31317,7,-88.64926894688463,29.61854708809402,3999.7593277323062,4300.5740748375,71.81916647376228
29163,7,-89.0136200992456,28.06465562366683,4100.837225392067,4401.209635829273,70.79091105402479
31293,7,-89.785462532449,36.736744276285826,3201.5486013616705,3601.98187599677,71.39691328686128
30432,7,-83.12089058367756,32.75471904447308,3400.9308168860866,3702.230145967447,72.0033740799
31280,7,-80.05349350206195,33.514133576453816,3201.8772875383465,3500.6680776450044,77.4123190923923
31798,7,-85.66484467719935,31.253683435240514,3701.153899577709,4100.409239139148,70.45143627420676
29883,7,-88.58741384396492,31.5810046265595,4100.289325985061,4399.822077385905,70.97957792817635
31864,7,-83.4366800259884,31.64329951271211,3900.101733300377,4300.9496128634255,70.45922149440165
30428,7,-94.38468328791657,41.1070254261579,2701.2431547948922,3101.925357866934,70.3196954330881
30042,7,-81.73274252222657,35.67668055821915,3201.2887978127883,3500.7938805157837,74.83764734633706
30390,7,-79.27705102396207,29.382321058124383,4200.266874197469,4600.243862840716,70.50886779427816
31248,7,-77.3597645955994,30.007813648023262,4200.23310312611,4601.028227933926,71.45755366586721
32079,7,-89.7775947170761,28.334866448324444,4100.908868380649,4401.856401354812,71.69127931077536
29392,7,-88.57765414639542,34.6585621608273,3399.294215917433,3800.6514297416397,70.27992262437742
31029,7,-84.39838688704017,31.37890847969178,3598.8937905658536,3900.060395967973,71.82302596451564
29801,7,-101.45069330450528,48.64381994094165,2102.0783897392125,2503.791575062837,71.68716809289438
31757,7,-97.5781864538375,45.827236158070185,2301.759181786511,2702.201340381639,70.97083173931367
32670,7,-99.11031716750061,45.14446113876495,2399.7351092497456,2800.445149744887,71.82460200098467
29156,7,-92.4020222081406,39.5457230662086,2901.9409291718903,3300.6352418966794,71.14299441820131
29253,7,-100.61002088985519,47.4185305306133,2202.0528240170197,2601.1225596581517,72.28971742099242
32307,7,-110.14080473287105,57.81118613576849,1101.678312894253,1501.5696561933419,71.95804588194345
32561,7,-78.93722595651785,28.206787120585854,4102.439679641363,4501.072687511455,70.4223544222792
31338,7,-88.1289128518248,34.85288015436119,3501.0517744170384,3901.3391588373165,70.12118562370487
29341,7,-106.95029095050238,56.185479374272276,1399.8267637644244,1800.521194109925,70.7402839394868
34085,2,-73.20958770541144,46.57764421739823,2000.023231357468,2001.018249964286,71.58344446034738
34340,2,-74.70372175773628,46.8759457749975,2000.2591313773753,2001.4709315966425,70.07190502309605
35569,2,-73.19807211823762,46.713119257581845,1999.1886086797383,2002.6021199385177,71.11884058727958
36238,2,-74.14376476017564,45.81180770708549,2000.7735132271368,2001.9438164389003,71.80431570330823
33666,2,-72.26064136362649,46.01817050477574,2000.051905553577,2001.266765583648,71.04515457005084
34397,2,-74.33027116457328,44.81500342458984,2000.5185528833856,2001.3962503604334,71.35608701354388
35897,2,-75.40738543327863,46.47977131576576,2000.2546671599835,2000.9827857843761,71.47966434118459
34674,2,-74.0512361330842,47.120588810435564,1998.9622317303847,2001.681236508838,70.79945067167766
34514,2,-73.6965180351668,46.52694493681882,2001.4417641220234,2003.8630518488546,70.16077747654015
33519,2,-72.87998514732122,46.2970752366391,2000.5868734266814,2000.7471035306642,71.13000529940737
36338,2,-74.14456283876208,46.139011078827394,2000.9284746110018,2001.6070710467545,70.97392046016111
35644,2,-73.44386447884781,45.90912344755048,2001.093594382971,2001.8331360917487,71.80513582414109
34562,2,-75.34882987057419,47.56056354775428,2000.8594371157205,2001.3795814274386,71.57365721081702
33451,2,-72.54969487839111,46.18501378573398,2000.0897982670451,2002.390380082326,70.94376387121231
35483,2,-74.27340921124613,44.86947692396243,2000.7759692899479,2001.4045138656827,69.58594091677345
35191,2,-75.46008260886106,44.308927707548854,2000.475142673595,2001.463141278262,71.2736324809988
35004,2,-72.86007473533294,46.58600763483359,2000.4552072333647,2001.3779706236953,70.70811185812668
34076,2,-72.93476518365271,46.50205661805751,2000.2573267621474,2001.1915205708822,70.85335599425105
34304,2,-74.17197226515441,44.67347816964211,2000.8780494965038,2001.4043552945325,72.41076117858468
33378,2,-73.21048110753972,45.31798013527546,1999.6513917805946,2000.4744807086902,71.2395661280776
33307,2,-74.54230138428305,46.89435756321892,2000.1005273700605,2001.2300689930605,71.55326198784923
35542,2,-72.33957693302524,47.52603883719841,2000.19215649579,2000.460082322362,71.98531408889545
34959,2,-74.68170532814256,45.550664757459344,2000.6910073933655,2000.8969603456733,71.25314414171136
33734,2,-73.50504256993698,46.32032287966852,2000.5602890068294,2001.2320995374112,71.72977961236202
34704,2,-73.72165111798174,45.22714139259672,2000.7323799339479,2000.7951264835017,71.38903262038214
35946,2,-73.79108204573713,45.85368122693081,2001.417217384142,2002.496103356998,70.54056915212186
35940,2,-74.13577024059643,46.89762084246769,2000.5016794822761,2000.64527728766,70.3924727021609
34293,2,-73.69381604878538,46.03167961876957,2000.5298558025968,2000.6946535645654,72.1308109653787
35575,2,-74.21467966168984,46.8139146778542,2001.2222565098364,2001.4695719528092,71.89326718187202
36054,2,-74.11913106807243,46.001500034957886,2000.32175073925,2000.5497956550416,70.43337565438259
36302,2,-73.64740750363785,46.37381325080197,2000.5027885553402,2001.4027189849826,70.2159920693463
33685,2,-73.95345935229483,45.63779968773508,2000.0663350006398,2001.8976310891221,71.57017341924507
34036,2,-74.55588096178296,46.081973817969036,1999.881858155464,2000.5071888076916,71.20898049424453
33882,2,-74.27035401636003,46.58825557787484,2000.0457806386585,2000.6088774049617,69.93786494152532
35301,2,-73.91417721313394,46.55523168092253,2001.3618297767223,2001.5101797012173,71.15784997481416
36070,2,-74.55845377021402,45.66308310849677,2000.6950578254537,2001.7508063814926,70.27546120864841
36223,2,-74.67993616719896,44.96132453847115,1999.9602968767608,2000.4769822214982,70.91874405746509
34224,2,-72.99957269472817,46.046974625136514,2001.4657443938327,2001.563702786054,70.08421643690316
36324,2,-74.67128318112982,44.87266973940743,2000.2923576591863,2001.1038987395102,70.2274686059718
34185,2,-73.68463091978207,45.78917657562912,2001.7638778888527,2002.2939278940148,70.58504333570781
35521,2,-74.472882040686,45.4039370310282,2000.6244183524718,2001.4787583761556,71.1872132686915
34541,2,-74.27993496538998,47.58049890735978,2000.5298613266748,2000.8191390651155,72.09503283886507
35986,2,-75.23101021402405,44.739412815379275,2000.219317374556,2000.3674981865963,70.19954189340163
33116,2,-74.52965936832916,47.01310674981356,1999.7601496218558,2002.217107620914,70.38319085451214
33646,2,-73.2655019931443,45.95294714471107,2000.6506484588722,2001.1643505865595,70.15201495579811
36056,2,-74.22194453070898,47.121265853181626,2000.6035362534399,2001.2254872361182,71.25036830757237
34844,2,-73.60308914376381,47.0766898291638,1999.9630976871383,2001.6321540288975,70.69334519007252
35379,2,-73.56198413068017,46.546282696341606,1999.7092235757395,2000.6706504292886,71.9852730866968
33655,2,-75.14984421781682,46.22919230476484,1999.8260549541155,2001.5282167148675,71.08590359871604
36117,2,-73.30668541386918,44.97677086698098,2000.495641059426,2000.7751867954205,71.70387634350719
34737,2,-74.68776206944662,45.17334226364799,2000.3682592978435,2001.0676862494486,70.93988225161667
35685,2,-73.73199267547795,43.94870798000455,1999.8429525313861,2000.0163954558925,71.11530597210051
34235,2,-73.93213339074832,44.24672689635972,2000.5337855542102,2002.6473105687382,71.34055100510547
32834,2,-73.7635963342534,46.794904642552865,2000.1215364414784,2000.7834313046474,70.66917362320626
33716,2,-73.0450601190108,46.070230187353296,2000.5959201653068,2000.9490693514874,71.34937456025426
36020,2,-74.95770778880438,44.41069307534823,2001.4887480209354,2001.9123152371624,70.20967053452692
33091,2,-74.2602619174063,45.21138012445387,2000.594208938079,2001.59877543909,70.64632136932252
35023,2,-74.15267303293196,45.99766813620045,1999.6306942627075,2000.5960685518344,70.1278577215642
36343,2,-73.45855262963856,46.542130246306876,2001.0890224864247,2001.8482480748899,70.51217313652413
35682,2,-75.09613223669706,45.86970091970673,1999.710898720742,2000.2142181635797,71.78773555610715
36228,2,-74.89475793730449,46.65943853714408,2000.8964604723503,2001.4457663806675,71.0446715491746
34973,2,-73.74880209199178,45.829231173301466,2001.681871504591,2002.0013747941725,71.49891285137352
33297,2,-73.61146346414522,46.23938706378777,2000.6528840062147,2001.5891613262015,71.41087386905075
34647,2,-74.19166257087835,46.238726623113976,2000.0651432935235,2000.9335463202606,70.17533899348645
33678,2,-73.67089386783331,46.48454926670234,2000.313295250228,2000.356595493216,70.6828762909238
33209,2,-74.27833322393872,46.207798359874694,2000.3651397415147,2001.844165463706,72.60465702073009
34815,2,-73.14251954455852,47.76420332204767,2001.010574663436,2001.9882195724192,70.77819251591715
35522,2,-74.15587300119309,45.69665701651264,2001.623964597625,2002.3371310316916,70.33471186082163
34711,2,-74.7431809879707,45.438625139375816,2000.7510547022046,2001.3934499544785,72.05919601994248
33062,2,-74.37242000872516,46.15662387805403,1999.4800297700717,2000.8561984642026,71.5207775634089
34552,2,-75.09203887649542,46.22920761490743,2000.3629511174272,2000.528185229725,70.92000098720735
34923,2,-74.12422019744736,44.81782252923341,2000.6715460577045,2000.8377975389776,71.41327454481905
34672,2,-73.81576914830175,46.25769140479779,2000.3225628198154,2002.101318833532,72.45165087664851
35757,2,-73.8027628818208,46.52339212137057,2000.1677964206017,2000.948540781548,72.05595474344713
34412,2,-73.01484943098505,45.137429919234364,2000.2902523319365,2001.8616572019037,71.73805514842996
35688,2,-76.63270407249463,44.35775251429272,2000.626911927326,2001.1805486002456,70.81248852625214
36151,2,-72.47192479260075,46.24118978619088,1998.9827368183508,2001.3641205365748,70.12582804709828
32798,2,-73.64565766632889,45.69678648987149,2001.5100370146502,2002.087883186276,71.51752536825371
35365,2,-74.06788194586692,46.25551587113862,2001.2113359124146,2001.728249654486,70.76216369821836
35382,2,-74.47059663027265,45.70466617187153,2000.5821476228568,2002.4097692734856,71.06585371565353
33808,2,-71.73287488170584,45.988245861003605,2000.5259609418697,2000.6830606904118,70.38670936720023
34751,2,-74.29577583897193,46.29545001135377,2000.5885251188352,2000.7629520160294,71.07549531794066
35683,2,-72.31341089806375,44.88630750738667,2001.1995890536768,2001.265185172287,71.00666368501341
33438,2,-74.79802261846234,46.66120717078529,2000.983161670632,2002.584920638237,71.82853734324553
34527,2,-74.60332182837308,45.03485067910452,1999.2966941570392,2001.7173600005856,71.32263859088816
33943,2,-74.13428142808635,47.029058129623955,2001.2274331326323,2001.3272472973977,70.98029221251745
34037,2,-73.5281974724079,46.521995599357815,1999.2619370748944,2001.8040190236052,70.65251715501584
33859,2,-74.8521071633849,46.92110302476896,1999.858688983814,2000.3865860434041,71.79328448883564
33803,2,-74.11843386481088,46.80209158005394,2000.5823010711085,2001.236372773718,70.96956907904408
33392,2,-73.5927374297179,47.600926572621326,2000.6551968109977,2000.7290766176984,72.18199868486796
36108,2,-72.8190339690552,45.51094473714835,1999.8517525597927,2002.0833683050594,68.78080221556154
35342,2,-74.96334136197551,46.656385931415976,2000.2144023395415,2001.7867650978224,70.65607678557072
34728,2,-75.45321851940919,45.37834182603909,2002.3415041467122,2002.807413933347,70.84801551866848
34032,2,-75.2667480491027,46.57762391648705,2000.580624993081,2000.6877306621832,71.22475840976692
34488,2,-73.89913813203181,46.467942615706434,2000.6717017270928,2000.72288210401,71.36400798607892
36202,2,-75.0869234717002,47.38945648596812,2001.012681505269,2002.4461627072712,71.30920228054323
34530,2,-73.11222010642855,45.88870348340982,2000.9885635444298,2001.3002609550804,71.36332263664315
35592,2,-74.55186925744367,45.82166165116411,2000.2162398017829,2001.1654548801837,70.70919466985909
32956,2,-74.10053985817693,45.725471780607194,1999.5590467945233,2001.712647896643,71.62486365350291
34843,2,-73.11337347831156,45.99327786056563,2000.3073197975093,2001.9625925291878,70.21405779626822
34159,2,-73.52478043730257,46.103759005232995,2000.1946120362568,2001.9188746528787,71.26891726710407
35997,2,-74.18384349398613,46.09985676885466,2000.860705450833,2001.7286241353154,69.66793773438606
34665,2,-73.44263203739209,46.078795405291,2000.8389428566902,2001.8128566909375,70.20409755647748
35069,2,-73.16841174151475,45.47978785850957,2000.8824759922654,2001.4346911978682,70.6647900612063
35341,2,-75.12278109149993,44.77503746591206,2000.698530649614,2002.06621872714,71.71896719051318
34330,2,-74.57652314311318,46.41334466669923,2001.1038488504425,2001.6052891259224,71.51699995820798
33487,2,-75.42013102353688,46.0070717872086,2000.1167213948452,2001.3643444990792,71.48140953136058
33231,2,-74.01614048136076,44.96183809626652,1999.3100116768364,2001.8890329569947,70.80338250307334
33992,2,-73.10010123196486,45.671079621887436,2000.8765307246256,2002.0357162992718,70.82341082920317
33837,2,-73.22620223689636,46.41105840390999,1999.9110245702539,2000.4209833473958,69.92497334806116
35313,2,-73.81059496553345,46.29619823859904,2000.5825231465972,2001.4688249842334,71.37984113426748
32941,2,-73.81994395145102,45.21378140737637,2001.6481307777253,2002.2335408237122,71.91842892014851
33673,2,-73.89648971027577,47.541007174025786,2000.8045614125228,2001.5587529124177,71.46548688399027
33202,2,-73.42609845411195,45.54091501295637,2001.1026736175013,2001.161998349835,71.17380445039318
35169,2,-73.96113746950917,45.965304388081215,1999.9363070830084,2000.9933737894253,70.94924030567783
34506,2,-73.33425974414548,45.040992312150465,1999.1597419144423,2001.2214027654531,71.91543801830946
34098,2,-73.4810111025994,46.466380151392684,2000.2767921475138,2000.995819403666,70.95335693335042
33846,2,-74.16563843167982,45.33960847426655,1999.8162010110532,2000.7525043283324,71.8101241772167
35524,2,-76.12896328576844,44.95020005212083,2001.1805060924723,2002.448958332092,71.80025930118197
33332,2,-74.88295779099283,45.955274823358565,2000.119924532956,2000.6552509335459,70.74134297466352
32729,2,-73.62171088176154,45.32301330010138,2000.896511183668,2001.3377191921982,72.30529870395131
33298,2,-74.45490638691835,46.70971109016203,1999.926394671106,2001.0542683820415,69.16324762052218
36028,2,-74.2656228093183,45.809499617214286,2000.3693375873877,2000.960671487775,72.75519334965794
33216,2,-73.52744313883882,44.81197409953772,2001.179329736186,2002.2023452439828,70.2069554949687
34974,2,-74.29127722847652,46.12607002862997,2001.8009861799885,2002.550678113435,72.06732169700285
34166,2,-72.40975379614159,46.03359121609303,2000.4197518666508,2001.535384160101,70.66856137003768
34179,2,-74.05814536593554,46.3159312166862,2000.749816465522,2001.8166987800698,71.415902614001
33238,2,-74.60279883634253,45.519520217205134,2000.8337452542398,2000.9683121674782,70.30042690045362
35049,2,-74.48194069383202,45.0427599861219,2001.3197731824544,2001.774321628315,71.76372547577185
33408,2,-74.959057462694,45.42441861718146,1999.9612486770438,2000.4395945577737,69.61263139490394
35063,2,-73.95551509677928,45.64893274746424,2000.055552859682,2000.7993584357232,70.6703071863383
33691,2,-73.81878225515686,47.22280024503313,2000.5567207218437,2001.0958894662965,70.88361895672094
33283,2,-74.19364767431196,46.452836783726966,1999.3678419035712,2001.05957997064,71.94621441978575
34928,2,-73.81932572509929,45.60284797299811,2000.3276058375775,2001.030776067638,71.35911511304991
35300,2,-73.89968676858797,46.48095163419233,2000.3592460683974,2001.076209145462,71.89095606025793
33630,2,-74.5772307234136,46.33775388943205,2001.4339560426217,2001.8578053089007,68.73040736357552
35308,2,-74.20244419855904,45.69585954011677,2000.4370118649636,2002.7400775654478,70.47778295667456
35134,2,-73.0832468840852,45.021478660349906,2001.0684414158875,2001.2076144454063,72.14892608717508
34589,2,-75.30764975181883,46.041095809611484,2000.1204305233864,2001.1135952255909,71.01311102260279
36090,2,-74.06801386159789,45.662003953213166,2001.0063768013777,2001.0440063463177,72.05505399379514
34064,2,-72.00160062581176,46.22358484424933,2002.103937252864,2002.4313123068168,70.57670442002605
33186,2,-73.88156318607685,45.53173435876901,2001.0483549104756,2001.8459832745118,72.39863812351666
33284,2,-73.45520161288046,46.155415695772476,2000.7434518557036,2001.6728775949198,70.66737115592684
36085,2,-73.33275632596708,46.874405775015646,2000.1756390383791,2002.0088967292631,69.7997965392765
34853,2,-73.62233574070271,44.63584466409766,1999.4103927836159,2000.6316289661327,69.92204693434991
35204,2,-73.84498722299156,47.63238233408557,1998.8635062650023,2000.2378107265563,71.0892893542184
33372,2,-74.02624524872664,46.17496203666819,2000.314283848902,2001.158557691747,70.08699198101925
34727,2,-73.53031056055568,47.23337152928975,1999.9092314026889,2000.9729895616235,70.64793834565258
35303,2,-74.32738665052716,46.34220547338521,2001.7752021829724,2001.9604194905182,70.89392831227941
33916,2,-73.69580168379149,44.3848342442466,2000.305889402661,2001.5588681744473,70.57695486900744
36025,2,-73.6520971877709,46.59427970461721,1999.2359093112902,2001.6551730180631,70.85097680739916
34337,2,-74.40744849915042,45.834161598373484,2000.2101396598198,2001.7869258793773,69.83880009134796
33939,2,-73.54087866692052,44.971612732159116,2000.5461614171797,2000.617912279972,71.58563531277346
33567,2,-74.43772102918473,45.57109500014522,2000.8569195745736,2001.34443496583,69.14434799964837
33165,2,-74.21604737013025,46.37268822825116,1999.9004836883494,2001.1815589439207,71.965350131798
33275,2,-73.58294072044454,46.29719293818148,1999.215948717838,2000.5970252099985,69.55793243769708
34439,2,-71.51571786420709,45.940423121956805,2000.9820225232984,2001.6799482038657,71.80910690799345
34336,2,-73.32997759963823,45.23234144702623,1998.6647513921641,2002.2361910541965,70.51634293675845
32785,2,-73.75160322515404,45.25532328432296,2001.5267230468826,2001.5389258818748,71.24874134713966
35865,2,-73.57465465313248,45.777575871185114,2000.7754907762182,2001.1630767904442,71.76484583145135
34773,2,-74.85805342806793,46.69089162229659,2000.4245691846145,2000.5898046746977,71.92623071674606
35949,2,-74.50787180235606,46.61322338036274,2001.1853113434804,2002.4384159132485,71.66445486171362
35282,2,-74.2880433778794,45.30172398668446,2001.6009109505871,2002.0438168620217,71.26524237362166
34692,2,-74.05052711461818,45.46335527925988,2001.1178976678218,2001.2907789400515,70.05672768811283
35817,2,-75.16304003420197,45.047830217906224,2000.726201815778,2003.1624555383867,71.08706089344113
33619,2,-72.66939589944154,45.47150525769102,2000.493478345565,2002.0773737524896,70.96448934050308
34564,2,-73.23029101313244,46.56838323049385,2000.6083816352125,2001.1285803304095,71.44434359808183
34464,2,-74.55522554913219,46.47221783042955,2000.8424671596254,2001.594130766701,70.95002844829514
33908,2,-73.8276194062667,45.238136262168325,2001.0297224302094,2002.762791849522,71.66251062022596
33051,2,-74.1874723999749,45.63725109835788,2000.8220648909594,2001.3441790069999,70.62035137319799
36314,2,-74.77636446831895,46.726214698996785,2000.1765759651114,2002.0107128857994,70.50649137526388
36219,2,-74.16075465141049,45.43952058655425,2000.6720103067753,2001.3559344343585,71.26334522242715
34239,2,-74.48050010095035,45.43725944694918,1999.9925091868843,2001.502891412785,71.35011416206359
35864,2,-74.72908727820523,45.24051742825932,2000.718825509389,2000.8758999456063,70.22565582181029
33742,2,-73.55160376870079,44.72581667774071,2001.8769316325893,2002.1662562400413,71.7952380507444
34268,2,-74.06433422815267,45.90161528065674,2000.7245081448978,2001.9520109691648,70.1735879819155
34613,2,-73.90035691249564,45.30184367842036,2001.1124347829382,2002.753489882015,70.82126476854462
35054,2,-73.4226245472848,44.76653314561823,2000.6489742568335,2000.6782135883702,70.61811986053551
33894,2,-73.67339227728144,45.85500335733923,1999.4361241201384,1999.6563492443468,70.4735028640542
34849,2,-75.26320965069766,45.96346261829445,2000.4582226914222,2001.7667087746574,69.95986877317557
32845,2,-73.69763665277263,44.811416258690805,2000.6420356285093,2001.1360385143348,70.48073281932359
32817,2,-75.18983067493708,45.46753552144496,2001.1164609392035,2001.376189087292,72.47605688561951
35307,2,-73.29189013592863,47.48966657245465,1999.6103173259878,2001.7644687340028,71.37073535659293
35559,2,-73.82900542237292,45.13141527314259,2000.5077277426394,2001.3134857897269,71.25107349328033
32891,2,-72.43206160108089,45.2754178087913,1999.9183649217237,2000.4284109542812,70.62373009093514
33563,2,-74.43984367447928,46.07196375933069,2000.0910471319735,2002.453016684441,70.70452865770025
34908,2,-74.038252307997,45.610747890254146,2000.7040133476607,2001.9773251138809,69.68606315308251
35915,2,-74.796572933346,47.435225429526085,1999.9866029141529,2000.81565981735,72.39289499210157
35572,2,-74.82405614403305,45.50406608739936,1999.6913490044974,2000.994553767306,71.56474369001066
35669,2,-74.0332398301495,46.079645129714905,2000.9394703776086,2001.541656777264,70.44533088659333
35939,2,-74.30707375850697,46.905368915693884,2000.6859861308621,2001.619877405936,71.53975924871607
33295,2,-74.21692339013192,44.48510853892752,1999.2749767096186,2001.7803699086503,70.99072527248195
34767,2,-72.91804680969085,47.266140455001576,2000.2894674032905,2001.3226549031635,70.61661316365824
34566,2,-74.09645205876888,45.59637670170697,2001.5350641503617,2001.894798357323,70.68228409151168
35144,2,-74.00654373459031,45.73954381048659,2000.632224137185,2001.4743324560418,70.62825676729217
32811,2,-74.29896896492428,46.57179470718615,2001.1379110345886,2001.3738006423407,71.16080820420056
36094,2,-73.87090117287153,46.820137950029924,2001.2315715022607,2001.4840200169315,71.0375836962309
32768,2,-73.70384262853025,46.510544323238875,2001.9967173431176,2002.5007991398236,70.30584782518355
35515,2,-73.91872003877943,44.08784129657055,2001.5830642291019,2002.070672824165,71.53429930339077
33867,2,-73.47234086974912,46.477686188031186,1999.9249626619644,2000.5915868927154,71.16606420554567
32745,2,-73.0618235755009,46.50159361669424,2000.062628952503,2000.2979822380744,70.97673439478781
34753,2,-72.76216841969047,45.568784414327226,1999.8838026649282,2000.8792025925184,69.88407722576734
36129,2,-74.20210502693034,46.71542331978128,2000.7401766974758,2001.2417841168817,69.45689463983464
34606,2,-74.10544084055024,47.17897041063355,1999.922861624601,2000.7447000822563,71.49088053905817
33506,2,-72.68562631436366,47.56672967437871,2002.4350720209225,2002.4458417355088,71.31252139670501
33294,2,-74.65572734879805,45.94878195042111,2000.4954990365177,2001.9369093915818,69.19505797343463
32879,2,-73.89538173252853,46.190298001866566,2000.824643207937,2001.8487938351857,71.46197665935588
35993,2,-75.35404160239996,44.985800657552495,1999.3341786624303,2001.8234093456929,71.506582327111
35973,2,-73.6361754192294,46.38922248674335,1999.5050915288211,2001.2994883059846,71.82815513807553
32921,2,-73.63599311216727,45.570910291885404,2000.2225921947936,2000.7331180176127,71.11601363451045
33123,2,-72.79770876137697,45.57040369186872,2000.4754900734597,2003.1058583215868,73.20853007839123
32890,2,-73.88181693800743,45.21815626737335,2000.3647473904855,2002.6193291919994,71.36529499055807
33299,2,-74.88881754386472,47.29363299141542,2000.8408349393826,2000.995102060007,69.38894799450257
36174,2,-74.35464005671328,46.60106173817132,2000.716221355829,2001.3648405585184,69.44970939903683
34438,2,-75.01589653581618,47.52201644495386,2001.4537944403785,2001.5593016439605,70.19133608074895
36126,2,-74.73530891515954,44.35683802294235,2001.0880309921806,2001.2160044655982,71.37582427788506
